dur,sbytes,dbytes,rate,sttl,dttl,anomaly
1.1e-05,200,0,100000.0025,254,0,0
1e-05,200,0,100000.0025,254,0,0
2.452886,30975,1736,24.868664,62,252,0
4e-06,114,0,250000.0006,254,0,0
3e-06,114,0,333333.3215,254,0,0
4e-06,94,0,250000.0006,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
0.735961,854,1060,23.099049,62,252,0
1e-05,200,0,100000.0025,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.67906,774,556,33.870351,254,252,0
1.1e-05,200,0,100000.0025,254,0,0
0.509184,16864,436,53.026018,254,252,0
1e-05,200,0,100000.0025,254,0,0
3.5e-05,200,0,100000.0025,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,200,0,100000.0025,254,0,0
3.5e-05,200,0,100000.0025,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
2e-06,114,0,500000.0013,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
3.5e-05,200,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
3e-06,114,0,333333.3215,254,0,0
3.5e-05,200,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
7e-06,114,0,142857.1409,254,0,0
0.883501,2434,43188,59.988614,62,252,0
0.981173,534,354,17.326201,254,252,0
3.5e-05,200,0,100000.0025,254,0,0
3e-06,114,0,333333.3215,254,0,0
7e-06,114,0,142857.1409,254,0,0
3e-06,114,0,333333.3215,254,0,0
1e-05,200,0,100000.0025,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
1e-05,200,0,100000.0025,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.505018,838,268,29.701912,254,252,0
1e-05,200,0,100000.0025,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
0.350092,364,968,42.845881,62,252,0
1.1e-05,114,0,90909.0902,254,0,0
0.350092,364,968,42.845881,62,252,0
1.1e-05,200,0,100000.0025,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1e-05,200,0,100000.0025,254,0,0
8e-06,114,0,125000.0003,254,0,0
1.6e-05,2632,0,62500.00016,254,0,0
1.6e-05,2632,0,62500.00016,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1e-05,200,0,100000.0025,254,0,0
1.6e-05,2632,0,62500.00016,254,0,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,200,0,250000.0006,254,0,0
1e-05,200,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1e-05,200,0,250000.0006,254,0,0
1e-05,200,0,100000.0025,254,0,0
4e-06,114,0,250000.0006,254,0,0
9e-06,114,0,111111.1072,254,0,0
4e-06,114,0,250000.0006,254,0,0
1e-05,200,0,250000.0006,254,0,0
1e-05,200,0,100000.0025,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
0.541665,774,556,42.461668,254,252,0
0.387877,1066,704,48.984602,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
1e-05,200,0,250000.0006,254,0,0
1.6e-05,2632,0,62500.00016,254,0,0
7e-06,114,0,142857.1409,254,0,0
0.730471,922,31998,53.390209,254,252,0
1.1e-05,200,0,90909.0902,254,0,0
7e-06,114,0,142857.1409,254,0,0
0.522996,774,556,43.977391,254,252,0
1e-05,200,0,250000.0006,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
1.162029,564,354,14.629583,254,252,0
8e-06,114,0,125000.0003,254,0,0
0.700113,756,354,24.281795,254,252,0
1.1e-05,200,0,90909.0902,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
8e-06,114,0,125000.0003,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
0.689151,822,1174,24.668034,62,252,0
0.881619,2516,268,17.014153,254,252,0
1e-05,200,0,100000.0025,254,0,0
3.334038,1234,41720,23.095118,62,252,0
1.2e-05,114,0,83333.33039,254,0,0
4e-06,114,0,250000.0006,254,0,0
1e-05,200,0,100000.0025,254,0,0
3.334038,1234,41720,23.095118,62,252,0
1.2e-05,114,0,83333.33039,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,200,0,100000.0025,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
2e-06,114,0,500000.0013,254,0,0
1e-05,200,0,250000.0006,254,0,0
1e-05,200,0,100000.0025,254,0,0
4e-06,114,0,250000.0006,254,0,0
4e-06,114,0,250000.0006,254,0,0
4e-06,114,0,250000.0006,254,0,0
7e-06,114,0,142857.1409,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1e-05,200,0,100000.0025,254,0,0
3.4e-05,114,0,29411.76419,254,0,0
4e-06,114,0,250000.0006,254,0,0
5e-06,114,0,200000.0051,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,200,0,100000.0025,254,0,0
3.4e-05,114,0,29411.76419,254,0,0
0.377861,756,268,39.697138,254,252,0
7e-06,114,0,142857.1409,254,0,0
0.619396,892,268,24.217142,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
7e-06,200,0,142857.1409,254,0,0
3.4e-05,114,0,29411.76419,254,0,0
0.660167,756,268,22.721524,254,252,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
7e-06,200,0,142857.1409,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
1e-06,114,0,1000000.003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.80384,878,562,26.124603,254,252,0
1.1e-05,200,0,100000.0025,254,0,0
7e-06,200,0,142857.1409,254,0,0
1e-06,114,0,1000000.003,254,0,0
0.541677,1018,968,31.384017,62,252,0
0.707371,588,682,32.514763,254,252,0
1.1e-05,200,0,100000.0025,254,0,0
2.256282,2006,1440,16.398659,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
7e-06,200,0,142857.1409,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
2e-06,114,0,500000.0013,254,0,0
4e-06,114,0,250000.0006,254,0,0
7e-06,200,0,142857.1409,254,0,0
3e-06,200,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
2e-06,114,0,500000.0013,254,0,0
4e-06,114,0,250000.0006,254,0,0
7e-06,200,0,142857.1409,254,0,0
3e-06,200,0,333333.3215,254,0,0
4e-06,114,0,250000.0006,254,0,0
3e-06,200,0,333333.3215,254,0,0
0.702737,4880,1020,27.037143,62,252,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1e-05,114,0,100000.0025,254,0,0
4e-06,114,0,250000.0006,254,0,0
3e-06,200,0,200000.0051,254,0,0
3e-06,200,0,200000.0051,254,0,0
1.663474,44615,1958,46.288672,62,252,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
8e-06,114,0,125000.0003,254,0,0
2.254632,14330,1814,21.733037,62,252,0
0.749552,564,354,22.680214,254,252,0
1e-05,114,0,100000.0025,254,0,0
0.219579,864,268,68.312545,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,200,0,100000.0025,254,0,0
1.2e-05,168,0,83333.33039,254,0,0
1.2e-05,1662,0,83333.33039,254,0,0
8e-06,114,0,125000.0003,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
0.536606,812,1334,31.680599,62,252,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
5e-06,114,0,200000.0051,254,0,0
4e-06,114,0,250000.0006,254,0,0
1e-05,200,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
0.470949,1124,10320,48.837561,62,252,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.197209,2206,642,22.552453,254,252,0
0.97182,588,268,15.434957,254,252,0
1.1e-05,200,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
6e-06,200,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
7e-06,200,0,142857.1409,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
1e-05,114,0,100000.0025,254,0,0
6e-06,200,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
7e-06,200,0,142857.1409,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
0.721612,880,7472,29.101513,62,252,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
6e-06,200,0,90909.0902,254,0,0
7e-06,200,0,142857.1409,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
3e-06,114,0,333333.3215,254,0,0
8e-06,114,0,125000.0003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
3e-06,200,0,200000.0051,254,0,0
6e-06,200,0,90909.0902,254,0,0
1.1e-05,200,0,90909.0902,254,0,0
0.533851,4268,1020,35.590453,254,252,0
3e-06,200,0,200000.0051,254,0,0
7e-06,200,0,142857.1409,254,0,0
0.327394,684,268,45.816355,254,252,0
3e-06,200,0,200000.0051,254,0,0
0.449881,1204,29462,82.243973,62,252,0
1.1e-05,114,0,90909.0902,254,0,0
3e-06,200,0,200000.0051,254,0,0
7e-06,200,0,142857.1409,254,0,0
0.794358,564,354,21.40093,254,252,0
3e-06,200,0,200000.0051,254,0,0
0.443669,842,268,33.808989,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
8e-06,114,0,125000.0003,254,0,0
7e-06,200,0,142857.1409,254,0,0
3e-06,200,0,333333.3215,254,0,0
0.867958,774,682,28.803237,254,252,0
2e-06,114,0,500000.0013,254,0,0
0.759913,3566,354,25.002861,254,252,0
3e-06,200,0,333333.3215,254,0,0
7e-06,168,0,142857.1409,254,0,0
3e-06,200,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
0.217984,558,268,68.812388,254,252,0
3e-06,200,0,333333.3215,254,0,0
4e-06,114,0,250000.0006,254,0,0
0.585712,468,268,25.609855,254,252,0
3.4e-05,114,0,29411.76419,254,0,0
4e-06,114,0,250000.0006,254,0,0
3e-06,200,0,333333.3215,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.188105,492,268,79.742696,254,252,0
3e-06,200,0,333333.3215,254,0,0
4e-06,114,0,250000.0006,254,0,0
4e-06,114,0,250000.0006,254,0,0
3e-06,200,0,333333.3215,254,0,0
1e-05,114,0,100000.0025,254,0,0
4e-06,114,0,250000.0006,254,0,0
6e-06,200,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
0.643254,1486,268,23.318938,254,252,0
4e-06,114,0,250000.0006,254,0,0
1e-05,114,0,100000.0025,254,0,0
1e-06,114,0,1000000.003,254,0,0
2e-06,114,0,500000.0013,254,0,0
4e-06,114,0,250000.0006,254,0,0
6e-06,200,0,90909.0902,254,0,0
2e-06,114,0,500000.0013,254,0,0
3e-06,114,0,333333.3215,254,0,0
4e-06,114,0,250000.0006,254,0,0
1e-06,114,0,1000000.003,254,0,0
0.596325,800,1140,28.507945,62,252,0
1.2e-05,114,0,83333.33039,254,0,0
6e-06,200,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1.742249,21956,642,24.680743,254,252,0
3e-06,114,0,333333.3215,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1e-05,114,0,100000.0025,254,0,0
6e-06,200,0,166666.6608,254,0,0
1e-05,114,0,100000.0025,254,0,0
1e-05,114,0,100000.0025,254,0,0
7e-06,200,0,142857.1409,254,0,0
3e-06,114,0,333333.3215,254,0,0
3e-06,114,0,333333.3215,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
3.722049,138702,2356,42.181067,62,252,0
6e-06,200,0,166666.6608,254,0,0
1e-06,114,0,1000000.003,254,0,0
4e-06,114,0,250000.0006,254,0,0
7e-06,200,0,142857.1409,254,0,0
1e-06,114,0,1000000.003,254,0,0
0.751526,756,268,19.959389,254,252,0
1.2e-05,114,0,83333.33039,254,0,0
4e-06,114,0,250000.0006,254,0,0
6e-06,200,0,166666.6608,254,0,0
1e-06,114,0,1000000.003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.757324,826,354,22.44746,254,252,0
0.620209,878,268,24.185396,254,252,0
7e-06,114,0,142857.1409,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.18568,534,268,80.784144,254,252,0
1.2e-05,114,0,83333.33039,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
3.077665,1482,268,6.173511,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,200,0,100000.0025,254,0,0
0.534966,764,2430,31.777721,62,252,0
0.570119,774,556,40.342453,254,252,0
0.18568,534,268,80.784144,254,252,0
3e-06,114,0,333333.3215,254,0,0
1e-05,200,0,100000.0025,254,0,0
1.88459,1362,69730,49.347603,62,252,0
5e-06,114,0,200000.0051,254,0,0
0.647795,68201,612,112.689968,254,252,0
1e-05,200,0,100000.0025,254,0,0
5e-06,114,0,200000.0051,254,0,0
0.265482,1256,30158,139.369143,62,252,0
0.572129,2516,268,26.217863,254,252,0
1e-06,114,0,1000000.003,254,0,0
1e-05,200,0,100000.0025,254,0,0
5e-06,114,0,200000.0051,254,0,0
9e-06,168,0,111111.1072,254,0,0
2.449238,990,2580,14.290158,62,252,0
0.854053,564,354,19.905087,254,252,0
0.722186,774,556,31.84775,254,252,0
4e-06,114,0,250000.0006,254,0,0
1e-05,200,0,100000.0025,254,0,0
0.798631,774,556,28.799282,254,252,0
1.499701,810,682,16.669989,254,252,0
1e-05,200,0,100000.0025,254,0,0
4e-06,114,0,250000.0006,254,0,0
0.409117,934,268,36.664327,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
2.741406,1594,2492,9.119408,254,252,0
4e-06,114,0,250000.0006,254,0,0
1e-05,114,0,100000.0025,254,0,0
0.743467,838,1714,22.865844,62,252,0
1e-05,114,0,100000.0025,254,0,0
4e-06,114,0,250000.0006,254,0,0
6e-06,2154,0,166666.6608,254,0,0
1.763659,1180,49786,41.391221,62,252,0
0.55812,566,268,26.87594,254,252,0
1.329651,2932,1694,29.331005,254,252,0
1e-05,114,0,100000.0025,254,0,0
0.934541,564,354,18.190748,254,252,0
1e-05,114,0,100000.0025,254,0,0
0.998732,836,1114,17.021584,62,252,0
1e-05,114,0,100000.0025,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.120363,810,682,22.314196,254,252,0
1.095994,2638,574,19.160689,254,252,0
0.582835,1218,268,25.736271,254,252,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
12.850671,456,0,0.233451,254,0,0
0.479276,1046,268,31.297207,254,252,0
0.563956,706,268,26.597819,254,252,0
0.931609,774,556,24.68847,254,252,0
4.476271,3914,244948,52.499054,62,252,0
0.714991,806,2142,26.573762,62,252,0
4e-06,114,0,250000.0006,254,0,0
4e-06,114,0,250000.0006,254,0,0
4e-06,114,0,250000.0006,254,0,0
0.541446,1114,268,27.703595,254,252,0
1.731055,564,354,9.820601,254,252,0
1e-05,168,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
2e-06,148,0,500000.0013,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
2.01616,1136,36694,33.231489,62,252,0
0.83817,564,354,20.282282,254,252,0
1e-05,168,0,100000.0025,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.1e-05,224,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
1e-05,200,0,100000.0025,254,0,0
1e-05,114,0,100000.0025,254,0,0
0.642701,598,354,26.450868,254,252,0
0.764056,828,1188,24.867286,62,252,0
12.859997,8822,1633166,111.119779,62,252,1
1e-05,200,0,142857.1409,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.2e-05,594,0,83333.33039,254,0,0
0.54427,992,268,27.559852,254,252,0
2.369339,5249,1916,19.836756,62,252,0
0.764056,828,1188,24.867286,62,252,0
1e-05,200,0,142857.1409,254,0,0
5e-06,114,0,200000.0051,254,0,0
1.3e-05,2204,0,76923.07779,254,0,0
0.192505,840,268,77.920053,254,252,0
1e-05,200,0,142857.1409,254,0,0
2.157087,534,354,7.880998,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,200,0,142857.1409,254,0,0
0.809812,564,354,20.992526,254,252,0
0.516465,822,2490,36.788552,62,252,0
1.225433,1758,115700,92.212304,62,252,0
1e-05,200,0,142857.1409,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1e-06,114,0,1000000.003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1e-06,114,0,1000000.003,254,0,0
0.050087,228,91,99.8263,254,60,0
9e-06,114,0,111111.1072,254,0,0
1e-05,114,0,100000.0025,254,0,0
1e-06,114,0,1000000.003,254,0,0
1e-06,114,0,1000000.003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
9e-06,114,0,111111.1072,254,0,0
1e-06,114,0,1000000.003,254,0,0
0.652331,564,354,26.06039,254,252,0
1e-05,114,0,100000.0025,254,0,0
9e-06,114,0,111111.1072,254,0,0
1e-06,114,0,1000000.003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.807251,1250,1134,23.53667,254,252,0
4e-06,114,0,250000.0006,254,0,0
4e-06,114,0,250000.0006,254,0,0
1e-05,104,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
7e-06,114,0,142857.1409,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
7e-06,114,0,142857.1409,254,0,0
1.1e-05,168,0,90909.0902,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.011231,564,354,16.811194,254,252,0
7e-06,114,0,142857.1409,254,0,0
1.3e-05,544,0,76923.07779,254,0,0
1e-05,114,0,100000.0025,254,0,0
7e-06,114,0,142857.1409,254,0,0
1e-05,168,0,100000.0025,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.111123,874,1520,17.099818,62,252,0
7e-06,114,0,142857.1409,254,0,0
0.757786,608,646,25.073043,254,252,0
4e-06,114,0,250000.0006,254,0,0
7e-06,168,0,142857.1409,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
31.981358,1176,622,1.031851,254,252,1
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
2.391805,2642,2856,17.141866,254,252,0
0.552364,608,646,34.397608,254,252,0
6e-06,200,0,166666.6608,254,0,0
4e-06,114,0,250000.0006,254,0,0
1e-05,200,0,142857.1409,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
31.981358,1176,622,1.031851,254,252,1
2.286932,33127,1752,27.547824,62,252,0
1e-05,200,0,142857.1409,254,0,0
0.552364,608,646,34.397608,254,252,0
6e-06,200,0,166666.6608,254,0,0
0.530907,824,3068,32.020676,62,252,0
1e-06,236,0,1000000.003,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
31.981358,1176,622,1.031851,254,252,1
2.624614,4372,96,4.953109,254,252,0
0.745146,564,354,22.814322,254,252,0
19.721582,33372,35406,21.347171,62,252,1
1e-06,114,0,1000000.003,254,0,0
7e-06,104,0,142857.1409,254,0,0
0.963909,588,354,17.63652,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
31.981358,1176,622,1.031851,254,252,1
6e-06,104,0,166666.6608,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
7e-06,114,0,142857.1409,254,0,0
4e-06,114,0,250000.0006,254,0,0
1e-06,114,0,1000000.003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.417499,3664,268,40.71866,254,252,0
7e-06,114,0,142857.1409,254,0,0
0.608616,710,354,27.932227,254,252,0
7e-06,114,0,142857.1409,254,0,0
1e-06,114,0,1000000.003,254,0,0
7e-06,114,0,142857.1409,254,0,0
6.091302,4432,743594,107.037873,62,252,1
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
7e-06,114,0,142857.1409,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.920386,982,828,22.816514,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1.291578,1450,71797,58.0685,62,252,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
0.488588,534,268,30.700713,254,252,0
4.2e-05,168,0,23809.524,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
2.157087,534,354,7.880998,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4.39392,2516,354,3.868983,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
8e-06,114,0,125000.0003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
8e-06,114,0,125000.0003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.310432,2692,466,14.499036,254,252,0
8e-06,114,0,125000.0003,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.836257,1720,12246,27.503507,62,252,0
1.027974,818,678,24.319681,254,252,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
8e-06,114,0,125000.0003,254,0,0
1.2e-05,168,0,83333.33039,254,0,0
0.481211,13734,268,47.79608,254,252,0
6e-06,200,0,166666.6608,254,0,0
4e-06,114,0,250000.0006,254,0,0
1.1e-05,168,0,90909.0902,254,0,0
0.397814,3940,268,42.733538,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
3e-06,104,0,333333.3215,254,0,0
5e-06,704,0,200000.0051,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,152,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
6e-06,200,0,166666.6608,254,0,0
0.495579,2516,268,30.267626,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1.826054,1272,53784,43.262686,62,252,0
1.1e-05,114,0,90909.0902,254,0,0
4e-06,152,0,250000.0006,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.826054,1272,53784,43.262686,62,252,0
1.1e-05,180,0,90909.0902,254,0,0
2.286932,33127,1752,27.547824,62,252,0
7e-06,114,0,142857.1409,254,0,0
0.41665,4716,354,45.601824,254,252,0
0.488588,534,268,30.700713,254,252,0
4e-06,152,0,250000.0006,254,0,0
7e-06,114,0,142857.1409,254,0,0
1.1e-05,180,0,90909.0902,254,0,0
6.704825,870,354,2.535488,254,252,0
3.587879,3074,425356,110.650333,62,252,1
0.544944,1072,268,27.525765,254,252,0
0.726271,718,1046,17.899655,62,252,0
3e-06,114,0,333333.3215,254,0,0
0.413252,278,182,21.778479,254,252,0
1.1e-05,180,0,90909.0902,254,0,0
1.214968,534,268,12.346005,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
0.962375,54298,1850,84.166776,62,252,0
7e-06,104,0,142857.1409,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.818619,834,1164,23.20982,62,252,0
0.642668,780,3096,26.452227,62,252,0
1e-05,114,0,100000.0025,254,0,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,180,0,90909.0902,254,0,0
1e-05,104,0,100000.0025,254,0,0
0.367157,814,1076,46.301717,62,252,0
1e-05,114,0,100000.0025,254,0,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,180,0,90909.0902,254,0,0
0.576732,946,268,26.008615,254,252,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.822609,952,1658,20.665954,254,252,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,180,0,90909.0902,254,0,0
1.213346,564,354,14.010843,254,252,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.706014,828,1340,24.078843,62,252,0
1e-05,114,0,100000.0025,254,0,0
1.1e-05,180,0,90909.0902,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.64694,534,268,23.186076,254,252,0
0.520738,566,268,28.805272,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.1e-05,180,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
1.2e-05,114,0,83333.33039,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
0.964694,588,354,17.622168,254,252,0
1.1e-05,114,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
7e-06,114,0,142857.1409,254,0,0
1.1e-05,180,0,90909.0902,254,0,0
1e-05,114,0,100000.0025,254,0,0
31.215439,3308,536,0.993098,254,252,1
0.876376,564,354,19.398067,254,252,0
1.3e-05,824,0,76923.07779,254,0,0
1.082933,780,354,15.698109,254,252,0
1.626139,1200,40624,39.971982,62,252,0
1.1e-05,180,0,90909.0902,254,0,0
3e-06,114,0,333333.3215,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
1.010707,832,1298,16.819909,62,252,0
1.689316,564,354,10.063244,254,252,0
1.2e-05,114,0,83333.33039,254,0,0
31.215439,3308,536,0.993098,254,252,1
1.1e-05,180,0,90909.0902,254,0,0
1.1e-05,114,0,90909.0902,254,0,0
